payroll_id,employee_id,pay_period,pay_date,basic_salary_sar,housing_allowance_sar,transport_allowance_sar,other_allowances_sar,overtime_hours,overtime_pay_sar,gross_pay_sar,gosi_employee_sar,gosi_employer_sar,absence_deduction_sar,loan_deduction_sar,other_deductions_sar,total_deductions_sar,net_pay_sar,payment_method,currency
PAY-007132,EMP-0296,2026-05,27-05-2026,15050,3763,1200,0,0,0,20013,1834.27,2210.53,0,0,0,1834.27,18178.73,Bank Transfer,SAR
PAY-007133,EMP-0297,2026-05,27-05-2026,4400,1100,440,2300,0,0,8240,536.25,646.25,0,0,0,536.25,7703.75,Bank Transfer,SAR
PAY-007134,EMP-0298,2026-05,27-05-2026,4650,1163,465,0,0,0,6278,0,116.26,0,0,560,560,5718,Bank Transfer,SAR
PAY-007135,EMP-0299,2026-05,27-05-2026,4600,1150,460,1050,22,632.5,7892.5,0,115,0,0,0,0,7892.5,Bank Transfer,SAR
PAY-007136,EMP-0300,2026-05,27-05-2026,12700,3175,1200,0,0,0,17075,0,317.5,0,0,0,0,17075,Bank Transfer,SAR
PAY-007137,EMP-0301,2026-05,27-05-2026,8700,2175,870,1500,22.5,1223.44,14468.44,0,217.5,0,1200,0,1200,13268.44,Bank Transfer,SAR
PAY-007138,EMP-0302,2026-05,27-05-2026,10200,2550,1020,0,0,0,13770,0,255,918,0,490,1408,12362,Bank Transfer,SAR
PAY-007139,EMP-0303,2026-05,27-05-2026,9200,2300,920,0,0,0,12420,0,230,0,0,0,0,12420,Bank Transfer,SAR
PAY-007140,EMP-0305,2026-05,27-05-2026,3850,963,385,0,0,0,5198,469.27,565.53,0,0,0,469.27,4728.73,Bank Transfer,SAR
PAY-007141,EMP-0306,2026-05,27-05-2026,4800,1200,480,2300,0,0,8780,0,120,0,0,0,0,8780,Bank Transfer,SAR
PAY-007142,EMP-0307,2026-05,27-05-2026,9450,2363,945,0,0,0,12758,0,236.26,1275.8,0,0,1275.8,11482.2,Bank Transfer,SAR
PAY-007143,EMP-0308,2026-05,27-05-2026,10900,2725,1090,0,25,1703.13,16418.13,0,272.5,0,2450,0,2450,13968.13,Bank Transfer,SAR
PAY-007144,EMP-0309,2026-05,27-05-2026,3800,950,380,0,0,0,5130,0,95,0,0,0,0,5130,Bank Transfer,SAR
PAY-007145,EMP-0310,2026-05,27-05-2026,10450,2613,1045,0,0,0,14108,0,261.26,0,0,0,0,14108,Bank Transfer,SAR
PAY-007146,EMP-0311,2026-05,27-05-2026,15900,3975,1200,0,0,0,21075,0,397.5,0,0,0,0,21075,Bank Transfer,SAR
PAY-007147,EMP-0312,2026-05,27-05-2026,14350,3588,1200,900,3.5,313.91,20351.91,0,358.76,0,0,0,0,20351.91,Bank Transfer,SAR
PAY-007148,EMP-0313,2026-05,27-05-2026,11900,2975,1190,0,18,1338.75,17403.75,0,297.5,535.5,0,0,535.5,16868.25,Bank Transfer,SAR
PAY-007149,EMP-0314,2026-05,27-05-2026,3650,913,365,1200,0,0,6128,444.89,536.15,0,0,0,444.89,5683.11,Bank Transfer,SAR
PAY-007150,EMP-0315,2026-05,27-05-2026,11600,2900,1160,0,0,0,15660,1413.75,1703.75,0,0,0,1413.75,14246.25,Bank Transfer,SAR
PAY-007151,EMP-0316,2026-05,27-05-2026,15200,3800,1200,0,0,0,20200,0,380,0,0,0,0,20200,Bank Transfer,SAR
PAY-007152,EMP-0317,2026-05,27-05-2026,4250,1063,425,200,20,531.25,6469.25,518.02,624.28,191.27,0,0,709.29,5759.96,Bank Transfer,SAR
PAY-007153,EMP-0318,2026-05,27-05-2026,4100,1025,410,0,0,0,5535,499.69,602.19,0,0,0,499.69,5035.31,Bank Transfer,SAR
PAY-007154,EMP-0319,2026-05,27-05-2026,4300,1075,430,0,0,0,5805,0,107.5,0,0,0,0,5805,Bank Transfer,SAR
PAY-007155,EMP-0320,2026-05,27-05-2026,8750,2188,875,0,24,1312.5,13125.5,0,218.76,0,0,0,0,13125.5,Bank Transfer,SAR
PAY-007156,EMP-0321,2026-05,27-05-2026,21300,5325,1200,0,0,0,27825,2595.94,3128.44,0,0,0,2595.94,25229.06,Bank Transfer,SAR
PAY-007157,EMP-0322,2026-05,27-05-2026,8700,2175,870,450,0,0,12195,1060.31,1277.81,0,750,0,1810.31,10384.69,Bank Transfer,SAR
PAY-007158,EMP-0323,2026-05,27-05-2026,12050,3013,1200,950,14.5,1092.03,18305.03,0,301.26,0,0,110,110,18195.03,Bank Transfer,SAR
PAY-007159,EMP-0324,2026-05,27-05-2026,6100,1525,610,1750,0,0,9985,0,152.5,0,0,490,490,9495,Bank Transfer,SAR
PAY-007160,EMP-0325,2026-05,27-05-2026,11300,2825,1130,1850,0,0,17105,0,282.5,0,2000,0,2000,15105,Bank Transfer,SAR
PAY-007161,EMP-0326,2026-05,27-05-2026,5000,1250,500,0,0,0,6750,0,125,450,0,0,450,6300,Bank Transfer,SAR
PAY-007162,EMP-0327,2026-05,27-05-2026,9400,2350,940,0,0,0,12690,0,235,0,0,0,0,12690,WPS Transfer,SAR
PAY-007163,EMP-0328,2026-05,27-05-2026,10850,2713,1085,0,0,0,14648,1322.39,1593.65,0,0,0,1322.39,13325.61,WPS Transfer,SAR
PAY-007164,EMP-0329,2026-05,27-05-2026,10700,2675,1070,0,0,0,14445,0,267.5,0,1050,0,1050,13395,Bank Transfer,SAR
PAY-007165,EMP-0332,2026-05,27-05-2026,5350,1338,535,0,0,0,7223,652.08,785.84,0,1700,0,2352.08,4870.92,WPS Transfer,SAR
PAY-007166,EMP-0333,2026-05,27-05-2026,4700,1175,470,0,8,235,6580,0,117.5,0,0,0,0,6580,Bank Transfer,SAR
PAY-007167,EMP-0334,2026-05,27-05-2026,15550,3888,1200,0,0,0,20638,0,388.76,0,0,0,0,20638,Bank Transfer,SAR
PAY-007168,EMP-0335,2026-05,27-05-2026,12650,3163,1200,0,21.5,1699.84,18712.84,0,316.26,0,400,0,400,18312.84,Bank Transfer,SAR
PAY-007169,EMP-0336,2026-05,27-05-2026,5000,1250,500,0,0,0,6750,0,125,0,0,0,0,6750,Bank Transfer,SAR
PAY-007170,EMP-0337,2026-05,27-05-2026,8750,2188,875,0,0,0,11813,1066.46,1285.21,0,0,460,1526.46,10286.54,Bank Transfer,SAR
PAY-007171,EMP-0338,2026-05,27-05-2026,11550,2888,1155,0,0,0,15593,0,288.76,0,0,0,0,15593,Bank Transfer,SAR
PAY-007172,EMP-0339,2026-05,27-05-2026,12400,3100,1200,0,0,0,16700,1511.25,1821.25,0,500,0,2011.25,14688.75,Cheque,SAR
PAY-007173,EMP-0340,2026-05,27-05-2026,11200,2800,1120,0,5,350,15470,0,280,0,0,0,0,15470,Bank Transfer,SAR
PAY-007174,EMP-0341,2026-05,27-05-2026,4900,1225,490,800,0,0,7415,0,122.5,220.5,0,0,220.5,7194.5,Bank Transfer,SAR
PAY-007175,EMP-0342,2026-05,27-05-2026,8500,2125,850,0,3.5,185.94,11660.94,1035.94,1248.44,0,0,0,1035.94,10625,Bank Transfer,SAR
PAY-007176,EMP-0344,2026-05,27-05-2026,11000,2750,1100,0,21.5,1478.13,16328.13,0,275,0,0,0,0,16328.13,Bank Transfer,SAR
PAY-007177,EMP-0346,2026-05,27-05-2026,4850,1213,485,0,14.5,439.53,6987.53,591.14,712.4,0,0,0,591.14,6396.39,Bank Transfer,SAR
PAY-007178,EMP-0347,2026-05,27-05-2026,5550,1388,555,0,14,485.63,7978.63,0,138.76,0,0,0,0,7978.63,Bank Transfer,SAR
PAY-007179,EMP-0348,2026-05,27-05-2026,11200,2800,1120,0,0,0,15120,1365,1645,0,1450,570,3385,11735,Bank Transfer,SAR
PAY-007180,EMP-0349,2026-05,27-05-2026,10850,2713,1085,0,0,0,14648,0,271.26,976.53,0,0,976.53,13671.47,Bank Transfer,SAR
PAY-007181,EMP-0350,2026-05,27-05-2026,13050,3263,1200,0,8.5,693.28,18206.28,1590.52,1916.78,0,0,350,1940.52,16265.76,Bank Transfer,SAR
PAY-007182,EMP-0352,2026-05,27-05-2026,10200,2550,1020,0,0,0,13770,0,255,0,0,0,0,13770,Bank Transfer,SAR
PAY-007183,EMP-0353,2026-05,27-05-2026,10650,2663,1065,0,0,0,14378,1298.02,1564.28,0,0,0,1298.02,13079.98,Bank Transfer,SAR
PAY-007184,EMP-0354,2026-05,27-05-2026,12400,3100,1200,0,0,0,16700,1511.25,1821.25,556.67,0,0,2067.92,14632.08,Bank Transfer,SAR
PAY-007185,EMP-0355,2026-05,27-05-2026,4700,1175,470,0,14,411.25,6756.25,0,117.5,423,0,0,423,6333.25,Bank Transfer,SAR
PAY-007186,EMP-0356,2026-05,27-05-2026,5700,1425,570,0,0,0,7695,694.69,837.19,0,0,0,694.69,7000.31,Bank Transfer,SAR
PAY-007187,EMP-0357,2026-05,27-05-2026,12700,3175,1200,0,4,317.5,17392.5,0,317.5,0,0,0,0,17392.5,Bank Transfer,SAR
PAY-007188,EMP-0358,2026-05,27-05-2026,6500,1625,650,0,0,0,8775,792.19,954.69,0,300,0,1092.19,7682.81,Bank Transfer,SAR
PAY-007189,EMP-0359,2026-05,27-05-2026,4550,1138,455,600,6,170.63,6913.63,554.58,668.34,0,0,0,554.58,6359.05,Bank Transfer,SAR
PAY-007190,EMP-0360,2026-05,27-05-2026,15300,3825,1200,0,0,0,20325,0,382.5,0,2400,140,2540,17785,Bank Transfer,SAR
PAY-007191,EMP-0361,2026-05,27-05-2026,28350,7088,1200,0,0,0,36638,0,708.76,0,0,0,0,36638,Bank Transfer,SAR
PAY-007192,EMP-0363,2026-05,27-05-2026,6900,1725,690,0,22,948.75,10263.75,840.94,1013.44,0,0,0,840.94,9422.81,Bank Transfer,SAR
PAY-007193,EMP-0364,2026-05,27-05-2026,6050,1513,605,0,0,0,8168,737.39,888.65,0,0,0,737.39,7430.61,Bank Transfer,SAR
PAY-007194,EMP-0365,2026-05,27-05-2026,20850,5213,1200,200,0,0,27463,0,521.26,908.77,0,0,908.77,26554.23,Cheque,SAR
PAY-007195,EMP-0366,2026-05,27-05-2026,12100,3025,1200,0,13.5,1020.94,17345.94,1474.69,1777.19,0,0,0,1474.69,15871.25,Bank Transfer,SAR
PAY-007196,EMP-0367,2026-05,27-05-2026,8500,2125,850,0,0,0,11475,0,212.5,0,0,0,0,11475,Bank Transfer,SAR
PAY-007197,EMP-0368,2026-05,27-05-2026,26850,6713,1200,0,0,0,34763,0,671.26,0,0,0,0,34763,Bank Transfer,SAR
PAY-007198,EMP-0369,2026-05,27-05-2026,7050,1763,705,0,19.5,859.22,10377.22,859.27,1035.53,0,0,0,859.27,9517.95,Cheque,SAR
PAY-007199,EMP-0370,2026-05,27-05-2026,7150,1788,715,0,11.5,513.91,10166.91,871.46,1050.21,643.53,0,0,1514.99,8651.92,Bank Transfer,SAR
PAY-007200,EMP-0371,2026-05,27-05-2026,11150,2788,1115,0,14,975.63,16028.63,0,278.76,0,0,0,0,16028.63,Bank Transfer,SAR
PAY-007201,EMP-0373,2026-05,27-05-2026,26000,6500,1200,0,0,0,33700,3168.75,3818.75,0,0,0,3168.75,30531.25,Bank Transfer,SAR
PAY-007202,EMP-0374,2026-05,27-05-2026,8650,2163,865,0,18.5,1000.16,12678.16,0,216.26,389.27,0,0,389.27,12288.89,Bank Transfer,SAR
PAY-007203,EMP-0375,2026-05,27-05-2026,9600,2400,960,300,18.5,1110,14370,0,240,0,0,0,0,14370,Bank Transfer,SAR
PAY-007204,EMP-0376,2026-05,27-05-2026,26700,6675,1200,0,0,0,34575,0,667.5,0,0,0,0,34575,Bank Transfer,SAR
PAY-007205,EMP-0377,2026-05,27-05-2026,15650,3913,1200,0,0,0,20763,0,391.26,0,0,0,0,20763,Bank Transfer,SAR
PAY-007206,EMP-0378,2026-05,27-05-2026,12300,3075,1200,0,0,0,16575,0,307.5,0,0,0,0,16575,Bank Transfer,SAR
PAY-007207,EMP-0379,2026-05,27-05-2026,16750,4188,1200,400,0,0,22538,2041.46,2460.21,737.93,0,0,2779.39,19758.61,Bank Transfer,SAR
PAY-007208,EMP-0380,2026-05,27-05-2026,12150,3038,1200,0,0,0,16388,1480.83,1784.59,0,0,0,1480.83,14907.17,Bank Transfer,SAR
PAY-007209,EMP-0381,2026-05,27-05-2026,8300,2075,830,0,0,0,11205,1011.56,1219.06,0,0,0,1011.56,10193.44,Bank Transfer,SAR
PAY-007210,EMP-0382,2026-05,27-05-2026,12900,3225,1200,0,0,0,17325,1572.19,1894.69,0,0,0,1572.19,15752.81,Bank Transfer,SAR
PAY-007211,EMP-0383,2026-05,27-05-2026,8250,2063,825,0,16,825,11963,1005.52,1211.78,0,0,0,1005.52,10957.48,Bank Transfer,SAR
PAY-007212,EMP-0384,2026-05,27-05-2026,13550,3388,1200,0,0,0,18138,0,338.76,0,0,0,0,18138,Bank Transfer,SAR
PAY-007213,EMP-0385,2026-05,27-05-2026,6650,1663,665,1050,0,0,10028,810.52,976.78,0,0,0,810.52,9217.48,Bank Transfer,SAR
PAY-007214,EMP-0386,2026-05,27-05-2026,7800,1950,780,0,15.5,755.63,11285.63,950.63,1145.63,1404,0,0,2354.63,8931,Bank Transfer,SAR
PAY-007215,EMP-0387,2026-05,27-05-2026,7700,1925,770,0,0,0,10395,938.44,1130.94,0,0,0,938.44,9456.56,Bank Transfer,SAR
PAY-007216,EMP-0388,2026-05,27-05-2026,8300,2075,830,0,0,0,11205,1011.56,1219.06,0,1550,0,2561.56,8643.44,Bank Transfer,SAR
PAY-007217,EMP-0389,2026-05,27-05-2026,8650,2163,865,1700,0,0,13378,0,216.26,0,0,0,0,13378,Bank Transfer,SAR
PAY-007218,EMP-0390,2026-05,27-05-2026,6250,1563,625,0,0,0,8438,0,156.26,0,0,0,0,8438,Bank Transfer,SAR
PAY-007219,EMP-0391,2026-05,27-05-2026,11600,2900,1160,0,15,1087.5,16747.5,1413.75,1703.75,0,1900,0,3313.75,13433.75,Bank Transfer,SAR
PAY-007220,EMP-0393,2026-05,27-05-2026,8700,2175,870,950,0,0,12695,0,217.5,0,0,0,0,12695,Bank Transfer,SAR
PAY-007221,EMP-0394,2026-05,27-05-2026,11350,2838,1135,0,17.5,1241.41,16564.41,0,283.76,0,2300,0,2300,14264.41,Bank Transfer,SAR
PAY-007222,EMP-0395,2026-05,27-05-2026,26050,6513,1200,2150,0,0,35913,0,651.26,0,0,0,0,35913,Bank Transfer,SAR
PAY-007223,EMP-0396,2026-05,27-05-2026,28150,7038,1200,0,0,0,36388,3430.83,4134.59,0,750,0,4180.83,32207.17,Bank Transfer,SAR
PAY-007224,EMP-0397,2026-05,27-05-2026,19150,4788,1200,0,0,0,25138,0,478.76,0,0,0,0,25138,Bank Transfer,SAR
PAY-007225,EMP-0398,2026-05,27-05-2026,12000,3000,1200,0,0,0,16200,1462.5,1762.5,0,0,0,1462.5,14737.5,Bank Transfer,SAR
PAY-007226,EMP-0399,2026-05,27-05-2026,5350,1338,535,0,0,0,7223,0,133.76,0,0,0,0,7223,Bank Transfer,SAR
PAY-007227,EMP-0400,2026-05,27-05-2026,5050,1263,505,650,5.5,173.59,7641.59,0,126.26,0,0,0,0,7641.59,Bank Transfer,SAR
PAY-007228,EMP-0401,2026-05,27-05-2026,5000,1250,500,0,0,0,6750,0,125,0,0,0,0,6750,Bank Transfer,SAR
PAY-007229,EMP-0402,2026-05,27-05-2026,13000,3250,1200,0,12.5,1015.63,18465.63,0,325,0,0,0,0,18465.63,Bank Transfer,SAR
PAY-007230,EMP-0403,2026-05,27-05-2026,8750,2188,875,0,16,875,12688,1066.46,1285.21,0,0,0,1066.46,11621.54,Bank Transfer,SAR
PAY-007231,EMP-0404,2026-05,27-05-2026,4900,1225,490,1650,0,0,8265,597.19,719.69,0,0,0,597.19,7667.81,Bank Transfer,SAR
PAY-007232,EMP-0406,2026-05,27-05-2026,12400,3100,1200,1700,0,0,18400,1511.25,1821.25,1113.33,0,270,2894.58,15505.42,Bank Transfer,SAR
PAY-007233,EMP-0407,2026-05,27-05-2026,6150,1538,615,0,20,768.75,9071.75,0,153.76,0,0,0,0,9071.75,Bank Transfer,SAR
PAY-007234,EMP-0408,2026-05,27-05-2026,8800,2200,880,0,6,330,12210,0,220,0,0,210,210,12000,Bank Transfer,SAR
PAY-007235,EMP-0409,2026-05,27-05-2026,5450,1363,545,0,0,0,7358,664.27,800.53,0,1650,0,2314.27,5043.73,WPS Transfer,SAR
PAY-007236,EMP-0410,2026-05,27-05-2026,6300,1575,630,0,0,0,8505,767.81,925.31,283.5,0,0,1051.31,7453.69,Bank Transfer,SAR
PAY-007237,EMP-0411,2026-05,27-05-2026,9350,2338,935,0,11,642.81,13265.81,1139.58,1373.34,0,0,0,1139.58,12126.23,Bank Transfer,SAR
PAY-007238,EMP-0414,2026-05,27-05-2026,6300,1575,630,0,6,236.25,8741.25,0,157.5,0,0,0,0,8741.25,Bank Transfer,SAR
PAY-007239,EMP-0415,2026-05,27-05-2026,5800,1450,580,0,0,0,7830,706.88,851.88,0,0,0,706.88,7123.12,WPS Transfer,SAR
PAY-007240,EMP-0416,2026-05,27-05-2026,4600,1150,460,0,21,603.75,6813.75,560.63,675.63,0,0,0,560.63,6253.12,Bank Transfer,SAR
PAY-007241,EMP-0417,2026-05,27-05-2026,5900,1475,590,2450,17.5,645.31,11060.31,719.06,866.56,0,0,0,719.06,10341.25,Bank Transfer,SAR
PAY-007242,EMP-0418,2026-05,27-05-2026,9950,2488,995,0,12.5,777.34,14210.34,1212.71,1461.47,0,0,490,1702.71,12507.63,Bank Transfer,SAR
PAY-007243,EMP-0419,2026-05,27-05-2026,5850,1463,585,0,0,0,7898,713.02,859.28,0,0,0,713.02,7184.98,Bank Transfer,SAR
PAY-007244,EMP-0420,2026-05,27-05-2026,4700,1175,470,0,0,0,6345,572.81,690.31,0,0,0,572.81,5772.19,Bank Transfer,SAR
PAY-007245,EMP-0422,2026-05,27-05-2026,9200,2300,920,0,0,0,12420,1121.25,1351.25,0,0,0,1121.25,11298.75,Bank Transfer,SAR
PAY-007246,EMP-0424,2026-05,27-05-2026,17650,4413,1200,0,25.5,2812.97,26075.97,2151.14,2592.4,0,350,0,2501.14,23574.83,Bank Transfer,SAR
PAY-007247,EMP-0425,2026-05,27-05-2026,5950,1488,595,0,0,0,8033,0,148.76,0,0,130,130,7903,Bank Transfer,SAR
PAY-007248,EMP-0426,2026-05,27-05-2026,29150,7288,1200,400,0,0,38038,0,728.76,0,0,0,0,38038,Bank Transfer,SAR
PAY-007249,EMP-0427,2026-05,27-05-2026,7750,1938,775,0,11,532.81,10995.81,0,193.76,0,0,0,0,10995.81,Bank Transfer,SAR
PAY-007250,EMP-0428,2026-05,27-05-2026,10850,2713,1085,0,0,0,14648,0,271.26,0,0,0,0,14648,Bank Transfer,SAR
PAY-007251,EMP-0429,2026-05,27-05-2026,8300,2075,830,0,4,207.5,11412.5,0,207.5,1867.5,0,0,1867.5,9545,Bank Transfer,SAR
PAY-007252,EMP-0430,2026-05,27-05-2026,6400,1600,640,1100,0,0,9740,0,160,0,0,0,0,9740,Bank Transfer,SAR
PAY-007253,EMP-0431,2026-05,27-05-2026,8450,2113,845,0,0,0,11408,0,211.26,0,0,0,0,11408,Bank Transfer,SAR
PAY-007254,EMP-0432,2026-05,27-05-2026,8650,2163,865,400,25.5,1378.59,13456.59,1054.27,1270.53,0,0,0,1054.27,12402.32,Bank Transfer,SAR
PAY-007255,EMP-0433,2026-05,27-05-2026,16100,4025,1200,0,0,0,21325,0,402.5,2843.33,800,0,3643.33,17681.67,Bank Transfer,SAR
PAY-007256,EMP-0434,2026-05,27-05-2026,12250,3063,1200,0,14,1071.88,17584.88,0,306.26,0,0,0,0,17584.88,Bank Transfer,SAR
PAY-007257,EMP-0435,2026-05,27-05-2026,8750,2188,875,0,0,0,11813,1066.46,1285.21,393.77,0,0,1460.23,10352.77,Bank Transfer,SAR
PAY-007258,EMP-0436,2026-05,27-05-2026,7450,1863,745,0,26,1210.63,11268.63,0,186.26,0,0,0,0,11268.63,Bank Transfer,SAR
PAY-007259,EMP-0437,2026-05,27-05-2026,6950,1738,695,1600,4,173.75,11156.75,0,173.76,0,1150,0,1150,10006.75,Bank Transfer,SAR
PAY-007260,EMP-0438,2026-05,27-05-2026,8900,2225,890,0,21,1168.13,13183.13,0,222.5,0,0,0,0,13183.13,Bank Transfer,SAR
PAY-007261,EMP-0439,2026-05,27-05-2026,6250,1563,625,850,0,0,9288,0,156.26,281.27,0,0,281.27,9006.73,Bank Transfer,SAR
PAY-007262,EMP-0440,2026-05,27-05-2026,6800,1700,680,0,0,0,9180,0,170,0,0,0,0,9180,Bank Transfer,SAR
PAY-007263,EMP-0441,2026-05,27-05-2026,16850,4213,1200,0,0,0,22263,2053.64,2474.9,0,0,0,2053.64,20209.36,Bank Transfer,SAR
PAY-007264,EMP-0442,2026-05,27-05-2026,7800,1950,780,0,0,0,10530,950.63,1145.63,0,0,0,950.63,9579.37,Bank Transfer,SAR
PAY-007265,EMP-0443,2026-05,27-05-2026,9850,2463,985,500,2.5,153.91,13951.91,0,246.26,0,0,0,0,13951.91,Bank Transfer,SAR
PAY-007266,EMP-0444,2026-05,27-05-2026,8500,2125,850,0,21,1115.63,12590.63,1035.94,1248.44,0,0,0,1035.94,11554.69,Bank Transfer,SAR
PAY-007267,EMP-0445,2026-05,27-05-2026,10900,2725,1090,1700,0,0,16415,0,272.5,490.5,0,0,490.5,15924.5,Bank Transfer,SAR
PAY-007268,EMP-0446,2026-05,27-05-2026,11600,2900,1160,0,7.5,543.75,16203.75,1413.75,1703.75,0,0,0,1413.75,14790,Bank Transfer,SAR
PAY-007269,EMP-0448,2026-05,27-05-2026,12400,3100,1200,0,0,0,16700,1511.25,1821.25,0,0,0,1511.25,15188.75,Bank Transfer,SAR
PAY-007270,EMP-0449,2026-05,27-05-2026,6350,1588,635,0,0,0,8573,773.96,932.71,0,0,0,773.96,7799.04,Bank Transfer,SAR
PAY-007271,EMP-0451,2026-05,27-05-2026,26850,6713,1200,0,0,0,34763,0,671.26,0,0,0,0,34763,Bank Transfer,SAR
PAY-007272,EMP-0452,2026-05,27-05-2026,6500,1625,650,800,11,446.88,10021.88,792.19,954.69,0,0,0,792.19,9229.69,Bank Transfer,SAR
PAY-007273,EMP-0453,2026-05,27-05-2026,6300,1575,630,1200,9.5,374.06,10079.06,767.81,925.31,0,0,0,767.81,9311.25,WPS Transfer,SAR
PAY-007274,EMP-0454,2026-05,27-05-2026,5300,1325,530,0,0,0,7155,645.94,778.44,0,0,0,645.94,6509.06,Bank Transfer,SAR
PAY-007275,EMP-0457,2026-05,27-05-2026,5050,1263,505,0,0,0,6818,615.52,741.78,454.53,0,0,1070.05,5747.95,Bank Transfer,SAR
PAY-007276,EMP-0459,2026-05,27-05-2026,6400,1600,640,0,24,960,9600,780,940,0,0,0,780,8820,Bank Transfer,SAR
PAY-007277,EMP-0460,2026-05,27-05-2026,10050,2513,1005,0,0,0,13568,0,251.26,0,0,0,0,13568,Bank Transfer,SAR
PAY-007278,EMP-0461,2026-05,27-05-2026,4900,1225,490,0,11.5,352.19,6967.19,597.19,719.69,0,0,0,597.19,6370,Bank Transfer,SAR
PAY-007279,EMP-0463,2026-05,27-05-2026,5850,1463,585,0,0,0,7898,0,146.26,0,0,0,0,7898,Bank Transfer,SAR
PAY-007280,EMP-0464,2026-05,27-05-2026,5800,1450,580,0,17,616.25,8446.25,706.88,851.88,0,0,0,706.88,7739.37,Bank Transfer,SAR
PAY-007281,EMP-0465,2026-05,27-05-2026,11200,2800,1120,0,0,0,15120,0,280,0,0,0,0,15120,Bank Transfer,SAR
PAY-007282,EMP-0466,2026-05,27-05-2026,11900,2975,1190,0,0,0,16065,0,297.5,535.5,1950,0,2485.5,13579.5,Bank Transfer,SAR
PAY-007283,EMP-0467,2026-05,27-05-2026,4650,1163,465,0,0,0,6278,566.77,683.03,0,950,0,1516.77,4761.23,Bank Transfer,SAR
PAY-007284,EMP-0468,2026-05,27-05-2026,11850,2963,1185,0,0,0,15998,0,296.26,0,0,0,0,15998,Bank Transfer,SAR
PAY-007285,EMP-0469,2026-05,27-05-2026,4600,1150,460,2100,22.5,646.88,8956.88,0,115,414,0,0,414,8542.88,Bank Transfer,SAR
PAY-007286,EMP-0470,2026-05,27-05-2026,4600,1150,460,0,0,0,6210,0,115,0,0,570,570,5640,Bank Transfer,SAR
PAY-007287,EMP-0471,2026-05,27-05-2026,25000,6250,1200,0,0,0,32450,3046.88,3671.88,0,0,0,3046.88,29403.12,Bank Transfer,SAR
PAY-007288,EMP-0472,2026-05,27-05-2026,8600,2150,860,1750,2.5,134.38,13494.38,1048.13,1263.13,0,0,0,1048.13,12446.25,Bank Transfer,SAR
PAY-007289,EMP-0473,2026-05,27-05-2026,8150,2038,815,0,24.5,1247.97,12250.97,993.33,1197.09,733.53,0,0,1726.86,10524.11,Bank Transfer,SAR
PAY-007290,EMP-0474,2026-05,27-05-2026,7700,1925,770,0,0,0,10395,938.44,1130.94,0,0,0,938.44,9456.56,Bank Transfer,SAR
PAY-007291,EMP-0475,2026-05,27-05-2026,12800,3200,1200,650,0,0,17850,0,320,0,0,0,0,17850,Bank Transfer,SAR
PAY-007292,EMP-0476,2026-05,27-05-2026,14600,3650,1200,800,0,0,20250,0,365,0,0,0,0,20250,Bank Transfer,SAR
PAY-007293,EMP-0477,2026-05,27-05-2026,13900,3475,1200,0,9.5,825.31,19400.31,0,347.5,0,600,0,600,18800.31,Bank Transfer,SAR
PAY-007294,EMP-0478,2026-05,27-05-2026,7500,1875,750,0,0,0,10125,914.06,1101.56,675,0,0,1589.06,8535.94,WPS Transfer,SAR
PAY-007295,EMP-0479,2026-05,27-05-2026,12950,3238,1200,1600,0,0,18988,1578.33,1902.09,0,0,0,1578.33,17409.67,Bank Transfer,SAR
PAY-007296,EMP-0480,2026-05,27-05-2026,14150,3538,1200,0,0,0,18888,0,353.76,0,0,0,0,18888,Bank Transfer,SAR
PAY-007297,EMP-0481,2026-05,27-05-2026,15500,3875,1200,1000,25.5,2470.31,24045.31,0,387.5,0,550,0,550,23495.31,Bank Transfer,SAR
PAY-007298,EMP-0482,2026-05,27-05-2026,8400,2100,840,0,9.5,498.75,11838.75,0,210,0,1700,0,1700,10138.75,WPS Transfer,SAR
PAY-007299,EMP-0483,2026-05,27-05-2026,8800,2200,880,0,0,0,11880,1072.5,1292.5,396,800,0,2268.5,9611.5,Bank Transfer,SAR
PAY-007300,EMP-0484,2026-05,27-05-2026,10600,2650,1060,1150,6,397.5,15857.5,1291.88,1556.88,0,0,0,1291.88,14565.62,Bank Transfer,SAR
PAY-007301,EMP-0485,2026-05,27-05-2026,10100,2525,1010,0,0,0,13635,0,252.5,0,0,0,0,13635,Bank Transfer,SAR
PAY-007302,EMP-0487,2026-05,27-05-2026,10850,2713,1085,0,25.5,1729.22,16377.22,1322.39,1593.65,0,0,0,1322.39,15054.83,Bank Transfer,SAR
PAY-007303,EMP-0488,2026-05,27-05-2026,10850,2713,1085,0,15.5,1051.09,15699.09,0,271.26,0,0,0,0,15699.09,Bank Transfer,SAR
PAY-007304,EMP-0489,2026-05,27-05-2026,11700,2925,1170,0,19,1389.38,17184.38,0,292.5,0,0,460,460,16724.38,Bank Transfer,SAR
PAY-007305,EMP-0490,2026-05,27-05-2026,6250,1563,625,0,15.5,605.47,9043.47,0,156.26,562.53,0,0,562.53,8480.94,Bank Transfer,SAR
PAY-007306,EMP-0491,2026-05,27-05-2026,37150,9288,1200,0,0,0,47638,4527.71,5456.46,0,0,0,4527.71,43110.29,Bank Transfer,SAR
PAY-007307,EMP-0492,2026-05,27-05-2026,21700,5425,1200,0,0,0,28325,2644.69,3187.19,2832.5,0,0,5477.19,22847.81,Bank Transfer,SAR
